0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+02,2.520000000000000000e+02,8.300000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,1.635935559718000000e+12
7.700000000000000000e+01,2.300000000000000000e+01,1.640000000000000000e+02,2.500000000000000000e+02,6.700000000000000000e+01,1.760000000000000000e+02,9.500000000000000000e+01,2.530000000000000000e+02,7.600000000000000000e+01,1.200000000000000000e+01,1.180000000000000000e+02,2.300000000000000000e+01,1.635935559823000000e+12
2.340000000000000000e+02,2.510000000000000000e+02,2.450000000000000000e+02,2.420000000000000000e+02,2.510000000000000000e+02,2.170000000000000000e+02,1.500000000000000000e+01,2.480000000000000000e+02,4.500000000000000000e+01,1.700000000000000000e+01,8.300000000000000000e+01,3.300000000000000000e+01,1.635935559913000000e+12
2.000000000000000000e+02,2.470000000000000000e+02,1.530000000000000000e+02,2.510000000000000000e+02,1.120000000000000000e+02,1.300000000000000000e+01,5.100000000000000000e+01,2.000000000000000000e+00,6.300000000000000000e+01,2.100000000000000000e+01,5.600000000000000000e+01,5.100000000000000000e+01,1.635935560018000000e+12
4.000000000000000000e+00,2.330000000000000000e+02,1.260000000000000000e+02,9.000000000000000000e+00,1.600000000000000000e+01,7.800000000000000000e+01,9.700000000000000000e+01,2.150000000000000000e+02,1.050000000000000000e+02,4.100000000000000000e+01,8.200000000000000000e+01,1.150000000000000000e+02,1.635935560123000000e+12
2.110000000000000000e+02,2.380000000000000000e+02,1.320000000000000000e+02,1.600000000000000000e+01,1.670000000000000000e+02,8.600000000000000000e+01,7.300000000000000000e+01,1.860000000000000000e+02,1.000000000000000000e+01,4.000000000000000000e+01,6.600000000000000000e+01,2.200000000000000000e+01,1.635935560243000000e+12
2.070000000000000000e+02,3.000000000000000000e+00,1.630000000000000000e+02,1.000000000000000000e+01,2.430000000000000000e+02,5.200000000000000000e+01,4.400000000000000000e+01,2.510000000000000000e+02,5.400000000000000000e+01,2.230000000000000000e+02,1.570000000000000000e+02,1.790000000000000000e+02,1.635935560318000000e+12
1.720000000000000000e+02,2.160000000000000000e+02,6.000000000000000000e+01,2.510000000000000000e+02,8.900000000000000000e+01,6.000000000000000000e+01,2.010000000000000000e+02,1.400000000000000000e+01,1.270000000000000000e+02,1.820000000000000000e+02,0.000000000000000000e+00,1.280000000000000000e+02,1.635935560423000000e+12
2.420000000000000000e+02,2.500000000000000000e+02,3.300000000000000000e+01,2.390000000000000000e+02,1.730000000000000000e+02,2.800000000000000000e+01,2.200000000000000000e+01,9.400000000000000000e+01,7.400000000000000000e+01,1.710000000000000000e+02,0.000000000000000000e+00,1.280000000000000000e+02,1.635935560513000000e+12
2.310000000000000000e+02,3.300000000000000000e+01,1.260000000000000000e+02,2.460000000000000000e+02,8.400000000000000000e+01,2.100000000000000000e+02,9.400000000000000000e+01,1.040000000000000000e+02,8.600000000000000000e+01,2.470000000000000000e+02,1.920000000000000000e+02,4.300000000000000000e+01,1.635935560618000000e+12
