G1X,G1Y,G1Z,A1X,A1Y,A1Z,G2X,G2Y,G2Z,A2X,A2Y,A2Z,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635345100000.0
0.5569458,1.914978,0.8087158,0.044189453,0.041259766,0.03149414,0.77819824,1.8386841,1.9454956,0.03100586,0.010498047,0.0073242188,1635345100000.0
0.22888184,0.23651123,0.45013428,0.056396484,0.033447266,0.03564453,1.3198853,1.8005371,0.10681152,0.009521484,0.057373047,0.057861328,1635345100000.0
0.62561035,0.16784668,0.2822876,0.00048828125,0.03100586,0.059570312,1.4953613,1.5869141,0.8621216,0.0017089844,0.05029297,0.056152344,1635345100000.0
1.4648438,0.11444092,0.16021729,0.059570312,0.06225586,0.03100586,0.0,0.9765625,1.045227,0.009521484,0.017822266,0.05419922,1635345100000.0
1.8692017,0.23651123,1.6708374,0.0014648438,0.06225586,0.03100586,1.083374,1.5640259,1.5258789,0.0024414062,0.037109375,0.055419922,1635345100000.0
1.3504028,1.6860962,0.91552734,0.05102539,0.016113281,0.019042969,1.3656616,0.22888184,0.0,0.03125,0.017578125,0.05444336,1635345100000.0
1.5335083,1.6403198,0.5340576,0.053710938,0.052490234,0.0,1.1825562,1.8997192,0.0,0.03125,0.04321289,0.052001953,1635345100000.0
0.08392334,1.8539429,1.9302368,0.04248047,0.033203125,0.036376953,1.6555786,1.7776489,1.6326904,0.009033203,0.045898438,0.060302734,1635345100000.0
1.1062622,1.914978,1.7700195,0.05053711,0.0,0.03125,0.8087158,1.7547607,1.4190674,0.015380859,0.016357422,0.059326172,1635345100000.0
0.6942749,1.8692017,1.2512207,0.0014648438,0.017333984,0.049804688,0.2822876,1.8463135,0.6713867,0.0009765625,0.013427734,0.05810547,1635345100000.0
0.36621094,0.015258789,0.2593994,0.059326172,0.049804688,0.026611328,1.7852783,1.3122559,0.8163452,0.01171875,0.059326172,0.055419922,1635345100000.0
0.44250488,1.449585,1.8997192,0.0031738281,0.06225586,0.03100586,0.0,0.9765625,0.48065186,0.017089844,0.032226562,0.055664062,1635345100000.0
0.831604,1.876831,1.045227,0.051757812,0.01171875,0.025146484,0.9689331,0.4348755,1.7623901,0.045166016,0.042236328,0.0546875,1635345100000.0
0.18310547,1.663208,0.5493164,0.053955078,0.05810547,0.004638672,0.9841919,1.8157959,0.0,0.03125,0.026611328,0.060546875,1635345100000.0
0.7019043,1.9073486,0.09918213,0.052490234,0.041748047,0.039794922,1.4953613,0.48065186,1.7166138,0.04711914,0.0056152344,0.061035156,1635345100000.0
1.3885498,1.7929077,0.30517578,0.046875,0.031982422,0.032470703,0.022888184,1.6784668,1.2969971,0.022216797,0.052001953,0.059814453,1635345100000.0
1.8615723,0.08392334,0.75531006,0.0014648438,0.015625,0.045410156,1.3122559,1.8081665,1.7700195,0.0036621094,0.05859375,0.060791016,1635345100000.0
1.3809204,0.030517578,0.5264282,0.00024414062,0.014160156,0.012451172,1.0147095,1.7318726,0.015258789,0.009033203,0.05053711,0.05859375,1635345100000.0
0.09918213,0.31280518,1.3427734,0.007080078,0.06225586,0.03100586,0.0,0.9765625,0.08392334,0.020263672,0.03540039,0.0546875,1635345100000.0
