G1X,G1Y,G1Z,A1X,A1Y,A1Z,G2X,G2Y,G2Z,A2X,A2Y,A2Z,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635344800000.0
1.5487671,0.38146973,0.09918213,0.05810547,0.026123047,0.05419922,0.0,0.0,0.0,0.0,0.0,0.0,1635344800000.0
0.91552734,1.5716553,1.6174316,0.059326172,0.014160156,0.00048828125,1.5335083,0.22888184,0.0,0.03125,0.025878906,0.05102539,1635344800000.0
1.4724731,1.8310547,0.49591064,0.061523438,0.00048828125,0.00390625,1.335144,0.21362305,0.0,0.03125,0.061035156,0.039794922,1635344800000.0
0.8468628,1.6098022,0.6942749,0.061523438,0.025634766,0.00024414062,0.19073486,0.16784668,0.91552734,0.03540039,0.052246094,0.043945312,1635344800000.0
1.6784668,1.5869141,0.45013428,0.0012207031,0.040283203,0.061523438,0.36621094,1.6708374,0.9918213,0.017333984,0.008056641,0.0068359375,1635344800000.0
0.5874634,0.37384033,1.8463135,0.001953125,0.01928711,0.060546875,0.22888184,0.18310547,1.8692017,0.017822266,0.05102539,0.004638672,1635344800000.0
0.1373291,0.50354004,0.44250488,0.0041503906,0.005859375,0.061767578,1.2283325,1.9302368,0.37384033,0.007080078,0.044189453,0.0007324219,1635344800000.0
0.869751,0.5493164,0.12207031,0.0048828125,0.013916016,0.059570312,0.7019043,1.8615723,0.015258789,0.0043945312,0.05078125,0.0009765625,1635344800000.0
1.9073486,0.48828125,0.7171631,0.0048828125,0.008544922,0.0009765625,1.1672974,1.9073486,0.93078613,0.004638672,0.0012207031,0.0009765625,1635344800000.0
1.9226074,1.3046265,0.45013428,0.0012207031,0.048583984,0.0075683594,1.8081665,0.0,1.4343262,0.0107421875,0.05078125,0.061767578,1635344800000.0
0.0,0.9765625,1.9302368,0.055664062,0.026855469,0.009765625,1.2512207,1.739502,1.8615723,0.01928711,0.05102539,0.006591797,1635344800000.0
1.1367798,1.3961792,1.0375977,0.060302734,0.051513672,0.007080078,0.0,0.9765625,0.579834,0.02368164,0.02319336,0.0107421875,1635344800000.0
1.0223389,0.18310547,0.49591064,0.0007324219,0.008300781,0.060546875,0.0,0.9765625,0.7324219,0.0107421875,0.00048828125,0.011474609,1635344800000.0
0.076293945,1.5258789,1.0604858,0.05908203,0.013183594,0.056884766,1.625061,0.05340576,0.8239746,0.045166016,0.04296875,0.03955078,1635344800000.0
0.47302246,1.8081665,1.2130737,0.059570312,0.05419922,0.0026855469,1.2741089,1.739502,0.0,0.03125,0.024414062,0.03857422,1635344800000.0
0.75531006,1.6860962,0.74005127,0.0026855469,0.052001953,0.007080078,1.0375977,1.9226074,0.0,0.03125,0.015136719,0.042236328,1635344800000.0
1.8157959,1.2512207,0.831604,0.06201172,0.045654297,0.0056152344,0.091552734,1.2817383,1.3809204,0.014892578,0.028320312,0.013916016,1635344800000.0
1.6784668,1.411438,0.5569458,0.060791016,0.008300781,0.05859375,0.90026855,0.35095215,1.6174316,0.016845703,0.030761719,0.0056152344,1635344800000.0
1.0604858,0.1373291,1.4801025,0.061279297,0.011230469,0.053222656,1.8997192,1.8234253,1.4648438,0.0063476562,0.044189453,0.00048828125,1635344800000.0
1.9454956,0.9689331,0.90789795,0.00024414062,0.052001953,0.05444336,1.1062622,1.8234253,0.4272461,0.0048828125,0.0043945312,0.0,1635344800000.0
1.6098022,1.8539429,0.45013428,0.056640625,0.056884766,0.05493164,1.121521,1.9302368,0.7247925,0.0078125,0.06225586,0.06225586,1635344800000.0
0.25177002,1.6479492,0.045776367,0.059326172,0.027832031,0.06225586,1.5640259,1.8463135,0.7171631,0.008056641,0.022705078,0.061523438,1635344800000.0
1.5106201,1.5258789,0.93078613,0.061035156,0.033203125,0.010498047,1.2130737,1.6937256,1.6784668,0.014160156,0.05078125,0.0029296875,1635344800000.0
