G1X,G1Y,G1Z,A1X,A1Y,A1Z,G2X,G2Y,G2Z,A2X,A2Y,A2Z,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635344300000.0
1.5792847,1.8615723,1.9454956,0.03100586,0.02758789,0.057128906,0.0,0.0,0.0,0.0,0.0,0.0,1635344300000.0
1.7242432,0.17547607,1.9454956,0.03100586,0.047851562,0.056152344,0.0,0.0,0.0,0.0,0.0,0.0,1635344300000.0
1.5029907,1.8310547,1.9454956,0.03100586,0.011962891,0.06201172,0.0,0.0,0.0,0.0,0.0,0.0,1635344300000.0
1.5945435,1.876831,1.9454956,0.03100586,0.04711914,0.0017089844,0.0,0.0,0.0,0.0,0.0,0.0,1635344300000.0
0.0076293945,0.579834,1.1901855,0.016601562,0.047851562,0.048339844,1.449585,0.05340576,0.75531006,0.021484375,0.020996094,0.008056641,1635344300000.0
0.45776367,1.1901855,0.46539307,0.033203125,0.016845703,0.059570312,1.3656616,1.5640259,1.7166138,0.015625,0.025390625,0.061279297,1635344300000.0
1.4266968,1.5182495,0.0,0.03125,0.015380859,0.0014648438,1.8463135,0.05340576,0.7019043,0.03930664,0.028076172,0.00048828125,1635344300000.0
0.1373291,0.19073486,0.0,0.03125,0.024414062,0.050048828,0.31280518,1.7776489,0.91552734,0.050048828,0.04248047,0.05908203,1635344300000.0
1.8386841,0.64849854,0.0,0.03125,0.022705078,0.0007324219,0.78582764,1.6479492,0.38909912,0.049804688,0.00048828125,0.0031738281,1635344300000.0
1.739502,1.6021729,1.0375977,0.03540039,0.04736328,0.061279297,1.4343262,0.64849854,1.7776489,0.01977539,0.030761719,0.010498047,1635344300000.0
1.159668,1.3504028,1.9454956,0.03100586,0.05419922,0.052734375,1.0147095,1.876831,1.6326904,0.009033203,0.060546875,0.061523438,1635344300000.0
0.35858154,0.2975464,1.9454956,0.03100586,0.057128906,0.005859375,1.4190674,1.8692017,1.9226074,0.04248047,0.012207031,0.059326172,1635344300000.0
1.7318726,1.6479492,1.9454956,0.03100586,0.03955078,0.060302734,0.7247925,0.24414062,0.32043457,0.009277344,0.059570312,0.047851562,1635344300000.0
0.93078613,0.045776367,1.9454956,0.03100586,0.024414062,0.0014648438,0.091552734,0.39672852,1.8844604,0.0031738281,0.0043945312,0.05493164,1635344300000.0
0.51116943,0.32806396,0.2670288,0.02319336,0.025634766,0.057861328,1.5182495,0.51116943,0.4272461,0.017578125,0.008300781,0.061523438,1635344300000.0
0.015258789,1.1062622,1.083374,0.033447266,0.034423828,0.0041503906,0.831604,1.6403198,1.6174316,0.022460938,0.041259766,0.0056152344,1635344300000.0
1.8005371,1.3885498,0.0,0.03125,0.049560547,0.005126953,1.3427734,0.038146973,1.1672974,0.039794922,0.048339844,0.00048828125,1635344300000.0
1.5182495,0.061035156,0.0,0.03125,0.041992188,0.05444336,1.0604858,1.663208,1.3809204,0.048339844,0.052490234,0.05810547,1635344300000.0
0.8392334,0.49591064,0.64086914,0.03173828,0.0017089844,0.060058594,0.45013428,0.038146973,0.9460449,0.061279297,0.038330078,0.008300781,1635344300000.0
1.335144,0.0,1.2359619,0.031982422,0.025146484,0.061767578,1.4266968,1.8844604,1.4343262,0.011230469,0.012207031,0.010253906,1635344300000.0
0.46539307,1.373291,1.0070801,0.030517578,0.044677734,0.055908203,0.19073486,1.701355,1.5335083,0.018554688,0.0007324219,0.0034179688,1635344300000.0
1.4419556,0.4119873,1.9454956,0.03100586,0.01953125,0.0048828125,1.0147095,0.10681152,0.33569336,0.046875,0.014892578,0.05908203,1635344300000.0
1.3961792,0.1449585,1.6784668,0.030761719,0.053955078,0.057861328,0.48065186,1.3961792,1.8920898,0.05419922,0.05444336,0.048583984,1635344300000.0
1.3504028,1.663208,1.9454956,0.03100586,0.01977539,0.05908203,1.0375977,0.37384033,0.5187988,0.059814453,0.010498047,0.055664062,1635344300000.0
0.77819824,0.38909912,0.39672852,0.021728516,0.05517578,0.055908203,1.1138916,1.5945435,1.2741089,0.0234375,0.04272461,0.0063476562,1635344300000.0
0.77819824,1.4953613,1.1825562,0.045898438,0.02734375,0.00390625,1.045227,0.061035156,1.7776489,0.041503906,0.03857422,0.00024414062,1635344300000.0
0.12207031,1.4724731,0.2670288,0.038330078,0.030273438,0.008544922,1.045227,0.061035156,1.7776489,0.041503906,0.03857422,0.00024414062,1635344300000.0
0.9613037,1.8997192,0.0,0.03125,0.021972656,0.059326172,0.63323975,1.5487671,1.2588501,0.046142578,0.037109375,0.00390625,1635344300000.0
0.92315674,0.19073486,0.0,0.03125,0.00390625,0.052490234,1.4724731,1.663208,1.411438,0.060302734,0.03857422,0.005859375,1635344300000.0
1.449585,0.16784668,1.6021729,0.03125,0.059814453,0.057373047,0.89263916,1.8005371,1.663208,0.011962891,0.013916016,0.012207031,1635344300000.0
0.6866455,0.15258789,1.9454956,0.03100586,0.015380859,0.05810547,0.4196167,1.6098022,0.11444092,0.016357422,0.022216797,0.00048828125,1635344300000.0
0.46539307,0.06866455,1.9454956,0.03100586,0.049072266,0.0007324219,0.05340576,0.045776367,1.7700195,0.047851562,0.024658203,0.005126953,1635344300000.0
1.9454956,1.9302368,0.90026855,0.029052734,0.026611328,0.061035156,1.701355,0.35095215,0.8621216,0.05517578,0.03149414,0.057373047,1635344300000.0
1.4801025,1.6098022,0.10681152,0.027832031,0.061035156,0.059326172,0.60272217,0.015258789,1.8310547,0.010498047,0.01953125,0.059570312,1635344300000.0
1.5258789,0.1449585,0.39672852,0.020996094,0.032958984,0.060546875,0.8392334,1.8615723,0.32043457,0.013183594,0.008300781,0.060546875,1635344300000.0
0.31280518,1.8005371,1.8615723,0.056884766,0.03491211,0.0026855469,1.3580322,1.6098022,1.4572144,0.021728516,0.048339844,0.052978516,1635344300000.0
1.3275146,1.0910034,0.0,0.03125,0.05810547,0.0024414062,0.48065186,0.30517578,0.09918213,0.036865234,0.05810547,0.001953125,1635344300000.0
