0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.635936110967000000e+12
2.450000000000000000e+02,2.440000000000000000e+02,2.080000000000000000e+02,4.400000000000000000e+01,2.200000000000000000e+01,2.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.635936111072000000e+12
1.050000000000000000e+02,2.080000000000000000e+02,2.270000000000000000e+02,1.640000000000000000e+02,4.500000000000000000e+01,2.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.635936111162000000e+12
1.770000000000000000e+02,2.360000000000000000e+02,2.200000000000000000e+02,1.720000000000000000e+02,1.850000000000000000e+02,2.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.635936111267000000e+12
4.400000000000000000e+01,1.040000000000000000e+02,0.000000000000000000e+00,1.280000000000000000e+02,1.300000000000000000e+02,2.400000000000000000e+02,1.580000000000000000e+02,4.700000000000000000e+01,4.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+01,3.100000000000000000e+01,1.635936111387000000e+12
8.300000000000000000e+01,5.600000000000000000e+01,0.000000000000000000e+00,1.280000000000000000e+02,1.400000000000000000e+02,3.200000000000000000e+01,1.240000000000000000e+02,1.510000000000000000e+02,1.300000000000000000e+02,1.600000000000000000e+01,2.260000000000000000e+02,1.500000000000000000e+01,1.635936111462000000e+12
0.000000000000000000e+00,1.280000000000000000e+02,1.020000000000000000e+02,6.400000000000000000e+01,9.200000000000000000e+01,2.490000000000000000e+02,2.500000000000000000e+02,2.200000000000000000e+01,6.100000000000000000e+01,2.040000000000000000e+02,1.230000000000000000e+02,5.500000000000000000e+01,1.635936111567000000e+12
1.860000000000000000e+02,3.000000000000000000e+00,2.550000000000000000e+02,1.270000000000000000e+02,7.000000000000000000e+01,4.300000000000000000e+01,2.100000000000000000e+02,2.440000000000000000e+02,2.000000000000000000e+02,2.410000000000000000e+02,1.900000000000000000e+01,2.310000000000000000e+02,1.635936111672000000e+12
7.800000000000000000e+01,9.000000000000000000e+01,2.550000000000000000e+02,1.270000000000000000e+02,1.410000000000000000e+02,2.100000000000000000e+01,1.870000000000000000e+02,4.300000000000000000e+01,1.330000000000000000e+02,2.400000000000000000e+01,2.160000000000000000e+02,1.400000000000000000e+01,1.635936111762000000e+12
3.900000000000000000e+01,2.070000000000000000e+02,6.800000000000000000e+01,5.100000000000000000e+01,1.620000000000000000e+02,2.020000000000000000e+02,0.000000000000000000e+00,1.280000000000000000e+02,1.970000000000000000e+02,3.800000000000000000e+01,1.120000000000000000e+02,2.520000000000000000e+02,1.635936111867000000e+12
2.120000000000000000e+02,6.000000000000000000e+00,2.380000000000000000e+02,2.030000000000000000e+02,3.000000000000000000e+00,1.600000000000000000e+01,2.500000000000000000e+02,2.490000000000000000e+02,5.100000000000000000e+01,2.210000000000000000e+02,1.630000000000000000e+02,2.600000000000000000e+01,1.635936111972000000e+12
3.600000000000000000e+01,1.780000000000000000e+02,3.100000000000000000e+01,1.780000000000000000e+02,1.290000000000000000e+02,1.500000000000000000e+01,1.860000000000000000e+02,2.310000000000000000e+02,1.930000000000000000e+02,2.190000000000000000e+02,2.110000000000000000e+02,2.390000000000000000e+02,1.635936112092000000e+12
1.920000000000000000e+02,5.200000000000000000e+01,0.000000000000000000e+00,1.280000000000000000e+02,1.820000000000000000e+02,2.380000000000000000e+02,2.050000000000000000e+02,2.400000000000000000e+02,1.400000000000000000e+01,2.470000000000000000e+02,2.160000000000000000e+02,1.000000000000000000e+01,1.635936112167000000e+12
2.230000000000000000e+02,4.800000000000000000e+01,0.000000000000000000e+00,1.280000000000000000e+02,3.400000000000000000e+01,1.400000000000000000e+01,1.280000000000000000e+02,5.800000000000000000e+01,1.740000000000000000e+02,2.000000000000000000e+00,8.100000000000000000e+01,4.300000000000000000e+01,1.635936112286000000e+12
0.000000000000000000e+00,1.280000000000000000e+02,2.080000000000000000e+02,2.460000000000000000e+02,1.190000000000000000e+02,2.520000000000000000e+02,1.670000000000000000e+02,2.430000000000000000e+02,2.170000000000000000e+02,2.270000000000000000e+02,1.820000000000000000e+02,2.290000000000000000e+02,1.635936112362000000e+12
8.700000000000000000e+01,1.950000000000000000e+02,2.550000000000000000e+02,1.270000000000000000e+02,4.400000000000000000e+01,4.900000000000000000e+01,1.960000000000000000e+02,2.150000000000000000e+02,1.260000000000000000e+02,2.310000000000000000e+02,1.000000000000000000e+01,2.200000000000000000e+02,1.635936112481000000e+12
2.550000000000000000e+02,1.270000000000000000e+02,2.550000000000000000e+02,1.270000000000000000e+02,2.410000000000000000e+02,4.600000000000000000e+01,1.960000000000000000e+02,2.150000000000000000e+02,1.260000000000000000e+02,2.310000000000000000e+02,1.000000000000000000e+01,2.200000000000000000e+02,1.635936112587000000e+12
2.060000000000000000e+02,1.850000000000000000e+02,1.160000000000000000e+02,3.500000000000000000e+01,1.270000000000000000e+02,1.990000000000000000e+02,5.500000000000000000e+01,4.100000000000000000e+01,1.750000000000000000e+02,2.300000000000000000e+01,2.410000000000000000e+02,7.000000000000000000e+00,1.635936112662000000e+12
2.550000000000000000e+02,2.310000000000000000e+02,6.900000000000000000e+01,1.890000000000000000e+02,1.720000000000000000e+02,2.500000000000000000e+02,1.110000000000000000e+02,1.800000000000000000e+01,8.500000000000000000e+01,2.460000000000000000e+02,1.720000000000000000e+02,2.400000000000000000e+02,1.635936112766000000e+12
1.650000000000000000e+02,1.430000000000000000e+02,6.700000000000000000e+01,1.870000000000000000e+02,9.200000000000000000e+01,4.800000000000000000e+01,2.480000000000000000e+02,2.210000000000000000e+02,3.400000000000000000e+01,2.170000000000000000e+02,1.640000000000000000e+02,1.900000000000000000e+02,1.635936112872000000e+12
2.520000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,1.280000000000000000e+02,6.700000000000000000e+01,2.410000000000000000e+02,2.480000000000000000e+02,2.210000000000000000e+02,3.400000000000000000e+01,2.170000000000000000e+02,1.640000000000000000e+02,1.900000000000000000e+02,1.635936112962000000e+12
1.110000000000000000e+02,5.800000000000000000e+01,0.000000000000000000e+00,1.280000000000000000e+02,1.700000000000000000e+01,6.000000000000000000e+00,5.300000000000000000e+01,6.900000000000000000e+01,1.140000000000000000e+02,2.540000000000000000e+02,9.200000000000000000e+01,3.500000000000000000e+01,1.635936113081000000e+12
8.500000000000000000e+01,1.930000000000000000e+02,1.890000000000000000e+02,1.750000000000000000e+02,1.110000000000000000e+02,4.700000000000000000e+01,1.290000000000000000e+02,2.050000000000000000e+02,1.410000000000000000e+02,2.800000000000000000e+01,1.560000000000000000e+02,2.450000000000000000e+02,1.635936113172000000e+12
1.940000000000000000e+02,2.540000000000000000e+02,2.550000000000000000e+02,1.270000000000000000e+02,6.800000000000000000e+01,2.470000000000000000e+02,2.000000000000000000e+00,1.910000000000000000e+02,2.150000000000000000e+02,2.450000000000000000e+02,6.400000000000000000e+01,1.740000000000000000e+02,1.635936113262000000e+12
1.800000000000000000e+01,1.060000000000000000e+02,1.710000000000000000e+02,1.220000000000000000e+02,1.650000000000000000e+02,2.190000000000000000e+02,2.490000000000000000e+02,8.100000000000000000e+01,1.140000000000000000e+02,1.100000000000000000e+01,2.150000000000000000e+02,7.000000000000000000e+00,1.635936113367000000e+12
1.810000000000000000e+02,2.250000000000000000e+02,2.900000000000000000e+01,5.100000000000000000e+01,4.500000000000000000e+01,1.740000000000000000e+02,4.800000000000000000e+01,2.200000000000000000e+02,6.500000000000000000e+01,3.600000000000000000e+01,1.710000000000000000e+02,2.360000000000000000e+02,1.635936113472000000e+12
