G1X,G1Y,G1Z,A1X,A1Y,A1Z,G2X,G2Y,G2Z,A2X,A2Y,A2Z,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.9454956,0.9689331,1.9454956,0.03100586,0.047851562,0.008544922,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.6098022,1.197815,0.0,0.03125,0.05810547,0.061035156,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.8157959,0.08392334,1.701355,0.04345703,0.0075683594,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.36621094,0.23651123,0.579834,0.032958984,0.0041503906,0.055908203,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.1367798,0.022888184,0.44250488,0.033935547,0.038330078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.8463135,1.2741089,1.3198853,0.061523438,0.030029297,0.056640625,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.93078613,0.24414062,1.5029907,0.028808594,0.004638672,0.0026855469,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.05340576,0.30517578,1.9454956,0.03100586,0.04638672,0.05908203,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.0223389,1.8615723,0.93078613,0.029052734,0.033691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.50354004,1.701355,1.2359619,0.028808594,0.041015625,0.016113281,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.6326904,1.4038086,1.0070801,0.032226562,0.005859375,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.77819824,1.8234253,1.0604858,0.043945312,0.05834961,0.0034179688,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.2593994,0.22125244,0.90026855,0.037109375,0.007080078,0.057373047,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.335144,1.8920898,0.9460449,0.036132812,0.0390625,0.056884766,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.23651123,1.0375977,1.3885498,0.061523438,0.020996094,0.056152344,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.8621216,0.35095215,1.9454956,0.03100586,0.02319336,0.0107421875,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.4953613,0.091552734,1.9454956,0.03100586,0.047607422,0.0021972656,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.5029907,1.9073486,1.5029907,0.026855469,0.0078125,0.0031738281,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.8615723,0.90789795,1.7700195,0.026855469,0.051513672,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.4419556,1.8463135,0.541687,0.03564453,0.03149414,0.059814453,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.7623901,0.0,1.9302368,0.041259766,0.032714844,0.055419922,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.2664795,0.16784668,0.17547607,0.03540039,0.029296875,0.053222656,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.8087158,0.35095215,1.1825562,0.037353516,0.041992188,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.8157959,1.1672974,1.7318726,0.053710938,0.046875,0.0056152344,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.9918213,0.2670288,1.9454956,0.03100586,0.021972656,0.011230469,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.1449585,0.030517578,1.083374,0.030029297,0.020751953,0.06201172,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.61035156,0.22125244,1.9454956,0.03100586,0.041992188,0.06225586,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.9454956,0.9689331,0.8010864,0.025390625,0.020019531,0.016601562,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
0.0,0.9765625,0.77056885,0.038330078,0.04296875,0.012207031,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.1291504,1.914978,0.90026855,0.04736328,0.056152344,0.0024414062,0.0,0.0,0.0,0.0,0.0,0.0,1635935700000.0
1.4038086,0.0,0.77056885,0.036865234,0.03149414,0.056152344,1.3504028,0.0,1.876831,0.053466797,0.056884766,0.0014648438,1635935700000.0
1.0681152,0.21362305,0.289917,0.03881836,0.055419922,0.059814453,1.9454956,0.9689331,1.0528564,0.010009766,0.03881836,0.001953125,1635935700000.0
1.8539429,1.5106201,0.5493164,0.059570312,0.015625,0.0024414062,1.3504028,1.8844604,1.0223389,0.057861328,0.0026855469,0.0029296875,1635935700000.0
