G1X,G1Y,G1Z,A1X,A1Y,A1Z,G2X,G2Y,G2Z,A2X,A2Y,A2Z,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635345400000.0
0.0,0.9765625,1.5106201,0.038330078,0.050048828,0.055908203,1.8386841,1.3809204,1.5945435,0.040771484,0.032226562,0.001953125,1635345400000.0
0.6866455,1.4572144,1.335144,0.044677734,0.061523438,0.03540039,0.74005127,1.0070801,0.7019043,0.059814453,0.01171875,0.0017089844,1635345400000.0
1.6021729,1.8081665,0.93078613,0.05029297,0.03173828,0.035888672,0.9536743,0.45013428,1.2512207,0.048583984,0.060302734,0.010253906,1635345400000.0
1.1138916,0.32043457,1.4419556,0.056396484,0.033935547,0.05517578,1.9073486,0.31280518,1.3809204,0.024658203,0.037353516,0.044433594,1635345400000.0
1.9454956,0.9689331,1.5182495,0.030517578,0.023925781,0.027832031,0.37384033,1.9302368,0.60272217,0.056396484,0.040039062,0.05883789,1635345400000.0
0.91552734,0.8621216,1.9454956,0.03100586,0.030517578,0.013427734,1.2283325,1.3961792,1.121521,0.043701172,0.05102539,0.061767578,1635345400000.0
1.8920898,0.5187988,1.9454956,0.03100586,0.013671875,0.010986328,1.7166138,0.1373291,1.2512207,0.010498047,0.012939453,0.05029297,1635345400000.0
1.9454956,0.9689331,1.2283325,0.004638672,0.016601562,0.051513672,1.7852783,0.5722046,1.6860962,0.0078125,0.03540039,0.0036621094,1635345400000.0
0.0,0.9765625,1.0757446,0.049072266,0.028320312,0.052001953,0.831604,1.6021729,0.831604,0.011230469,0.035888672,0.05810547,1635345400000.0
0.0,0.9765625,0.5722046,0.041259766,0.020263672,0.053222656,0.64849854,1.3885498,1.0070801,0.036865234,0.04345703,0.00048828125,1635345400000.0
0.50354004,1.6174316,0.9613037,0.044921875,0.020996094,0.036376953,1.7547607,1.5335083,0.16021729,0.061767578,0.029785156,0.009765625,1635345400000.0
0.15258789,0.091552734,0.77056885,0.045654297,0.006591797,0.036621094,1.0986328,0.75531006,0.62561035,0.061523438,0.021484375,0.013183594,1635345400000.0
1.9226074,1.5258789,0.289917,0.057617188,0.049560547,0.0546875,1.1749268,1.6479492,0.37384033,0.022216797,0.015625,0.04736328,1635345400000.0
1.9454956,0.9689331,1.2893677,0.028320312,0.033935547,0.028564453,1.159668,1.9226074,0.51116943,0.05908203,0.05810547,0.0007324219,1635345400000.0
0.1373291,0.6637573,1.9454956,0.03100586,0.017578125,0.016113281,0.1373291,1.1444092,0.35858154,0.036376953,0.03515625,0.05908203,1635345400000.0
0.31280518,0.61035156,1.9454956,0.03100586,0.017578125,0.0078125,0.5493164,0.061035156,0.9918213,0.01171875,0.0048828125,0.049560547,1635345400000.0
1.8386841,1.6860962,1.5640259,0.044677734,0.021240234,0.0029296875,0.8010864,0.6713867,0.5493164,0.0056152344,0.060791016,0.05883789,1635345400000.0
